Spanish,"Un mapa batimétrico es un tipo de mapa isarítmico que representa la topografía sumergida y las características fisiográficas de los fondos oceánicos y marinos.[1]​ Su propósito principal es proporcionar contornos de profundidad detallados de la topografía oceánica, así como proporcionar el tamaño, la forma y la distribución de las características submarinas. Los mapas topográficos muestran la elevación sobre el suelo y son complementarios a los mapas batimétricos. Los gráficos utilizan una serie de líneas y puntos a intervalos iguales para mostrar la profundidad o la elevación. Una forma cerrada con formas cada vez más pequeñas en su interior puede indicar una fosa oceánica o un monte o cordillera submarina, dependiendo de si las profundidades aumentan o disminuyen hacia adentro.[2]​ Los levantamientos y mapas batimétricos están asociados con la ciencia de la oceanografía, particularmente la geología marina y la ingeniería subacuática u otros propósitos especializados.  Los datos batimétricos utilizados para producir gráficos también se pueden convertir en perfiles batimétricos que son secciones verticales a través de una función."
German,"Die Vogtei Dorla war eine zur Ganerbschaft Treffurt gehörige Verwaltungseinheit. Sie wurde wie diese von 1333 bis 1802 als Ganerbschaft gemeinschaftlich von den Landgrafschaften Hessen (als deren Nachfolger die Landgrafschaft Hessen-Kassel) und Thüringen (als deren Nachfolger das Kurfürstentum Sachsen) und dem Erzbistum Mainz verwaltet. Bis zur Abtretung an Preußen 1802 bildete sie als Ganerbschaft den räumlichen Bezugspunkt für die Einforderung landesherrlicher Abgaben und Frondienste, für Polizei, Rechtsprechung und Heeresfolge. Vogtei Dorla ist noch heute die traditionelle Landschaftsbezeichnung für die drei Dörfer Oberdorla, Niederdorla und Langula. Die Vogtei Dorla ist namensgebend für die von den drei Orten zum 31. Dezember 2012 gebildete Landgemeinde Vogtei. Die Einwohner der drei Dörfer werden seit jener Zeit Vogteier genannt."
Polish,"Jakubowice – dawna gromada, czyli najmniejsza jednostka podziału terytorialnego Polskiej Rzeczypospolitej Ludowej w latach 1954–1972. Gromady, z gromadzkimi radami narodowymi (GRN) jako organami władzy najniższego stopnia na wsi, funkcjonowały od reformy reorganizującej administrację wiejską przeprowadzonej jesienią 1954 do momentu ich zniesienia z dniem 1 stycznia 1973, tym samym wypierając organizację gminną w latach 1954–1972. Gromadę Jakubowice z siedzibą GRN w Jakubowicach utworzono – jako jedną z 8759 gromad na obszarze Polski – w powiecie namysłowskim w woj. opolskim, na mocy uchwały nr VII/23/54 WRN w Opolu z dnia 4 października 1954. W skład jednostki weszły obszary dotychczasowych gromad Idzikowice, Jakubowice i Smarchowice Małe ze zniesionej gminy Wilków oraz Pawłowice Namysłowskie ze zniesionej gminy Głuszyna w tymże powiecie. Dla gromady ustalono 13 członków gromadzkiej rady narodowej. Gromadę zniesiono 31 grudnia 1961, a jej obszar włączono do gromady Wilków w tymże powiecie."
Polish,"Forum Wespazjana – zostało wzniesione przez cesarza Wespazjana w okresie od 71  do 75 r. Dla uczczenia zwycięstwa nad powstaniem żydowskim z lat 66 – 73  postawiono świątynię Pokoju (Templum Pacis), stąd spotkać można także nazwę Forum Pacis. Plac o wymiarach 125 x 115 m przylega do Forum Nerwy. Początkowo zabudowania placu nazywano kręgiem świątynnym (templum), nazwa forum stała się popularna dopiero w IV wieku. Przed świątynią stał ołtarz, a na placu najprawdopodobniej znajdowały się pawilony (ich ślady zostały znalezione podczas prac wykopaliskowych), w których eksponowano dzieła sztuki przywiezione do Rzymu ze świątyni w Jerozolimie. Przy samej świątyni Pokoju usytuowane były dwie aule, które pełniły rolę bibliotek. Na północno-wschodniej ścianie wyryto plan miasta. W IV wieku, na terenie biblioteki postawiono świątynię Romulusa. W VI wieku w tym samym miejscu powstał kościół św. Kosmy i Damiana. Zobacz też: architektura starożytnego Rzymu"
German,"Das Sterbevierteljahr (manchmal auch Sterbequartal oder Sterbeüberbrückungszeit genannt) ist ein Begriff aus der gesetzlichen Rentenversicherung in Deutschland. Es bezeichnet den Zeitraum, in dem die Witwen- oder Witwerrente nach dem Tod eines Versicherten noch in der Höhe der Rente wegen voller Erwerbsminderung gezahlt wird, die der Versicherte erhalten hätte. Hat er bereits Altersrente, Rente wegen voller Erwerbsminderung oder Rente wegen Erwerbsunfähigkeit bezogen, ist deren Rentenhöhe auch während des Sterbevierteljahrs der Witwen- oder Witwerrente maßgeblich. Dies ist der Zeitraum vom Todestag des Versicherten bis zum dritten Kalendermonat nach dem Monat, in dem der Versicherte gestorben ist. Die danach gesetzlich vorgesehene Verringerung der Hinterbliebenenrente auf 55 bzw. 60 Prozent bei einer großen Witwen-/Witwerrente oder auf 25 Prozent bei einer kleinen Witwen-/Witwerrente erfolgt also erst ab dem vierten Kalendermonat.  Der erhöhte Rentenbetrag soll für den Hinterbliebenen den finanziellen Übergang auf die veränderten Verhältnisse nach dem Tod des Ehepartners erleichtern."
Polish,"Mike Patton, właśc. Michael Allan Patton (ur. 27 stycznia 1968 w Eurece) – amerykański muzyk, kompozytor, wokalista, autor tekstów i multiinstrumentalista, a także producent muzyczny i aktor. Mike Patton znany jest przede wszystkim z wieloletnich występów w rockowej grupie muzycznej Faith No More. Wcześniej był członkiem awangardowej formacji Mr. Bungle, w 2016 dołączył do projektu Dave’a Lombardo – Dead Cross. Po rozpadzie Faith No More kontynuował działalność w zespołach Tomahawk i Fantômas, stopniowo odchodząc od śpiewu konwencjonalnego w stronę muzyki eksperymentalnej. Tworzył także w ramach projektów Weird Little Boy, Maldoror, Lovage, Peeping Tom, House of Discipline, Moonraker, Perfect Victim, Phono Sanjo oraz General Patton vs. The X-Ecutioners. Współpracował ponadto z takimi grupami muzycznymi i wykonawcami jak: John Zorn, Bob Ostertag, Jerry Hunt, Eyvind Kang, Burt Bacharach, Serge Gainsbourg, Sepultura, Milk Cult, Sparks, Melvins, Melt Banana, Kid 606, Tin Hat Trio, The Dillinger Escape Plan, Team Sleep, Björk, Kaada, Amon Tobin, Handsome Boy Modeling School, Violent Onsen Geisha, AngelicA, Neil Hamburger, Christian Fennesz, The Qemists, The Young Gods, Jean-Claude Vannier oraz Dub Trio. W 2009 roku wokalista został sklasyfikowany na 11. miejscu listy 50 najlepszych heavymetalowych frontmanów wszech czasów według Roadrunner Records. Posiada unikatowy głos o skali 6 oktaw."
German,"Adolf Kupke (* 31. Oktober 1900 in Döbern; † 21. Juni 1975 ebenda) war ein deutscher VdgB- und SED-Funktionär. Er war Kandidat des Zentralkomitees der SED und Mitglied des Nationalrates der Nationalen Front. Kupke wurde am 31. Oktober 1900 in Döbern als Bauernsohn geboren. Nach der Volksschule war er zunächst als Landarbeiter tätig, später erlernte er den Beruf des Tafelglasmachers, in dem er auch arbeitete. 1926 trat Kupke in die SPD ein, 1929 wurde er Mitglied des Reichsbanners Schwarz-Rot-Gold. Nach dem Zweiten Weltkrieg arbeitete Kupke zunächst als Bauer und selbständiger Landwirt. Noch 1945 trat er wieder in die SPD ein und ging 1946 nach der Zwangsvereinigung von SPD und KPD in die SED. Kupke engagierte sich in der entstehenden Vereinigung der gegenseitigen Bauernhilfe als Mitglied und Funktionär, zeitweise war er stellvertretender Vorsitzender des VdgB-Landesvorstandes Brandenburg. Der Meisterbauer wurde auf dem III. Parteitag der SED im Juli 1950 als Kandidat in das ZK der SED gewählt und auf dem IV. Parteitag in dieser Funktion nochmals bestätigt. Im Herbst 1950 gehörte Kupke als Vertreter der VdgB dem ersten Präsidium des Nationalrates der Nationalen Front an. Bis 1955 arbeitete Kupke zudem zeitweilig als Vertriebsleiter im Deutschen Bauernverlag. 1955 wurde er als Vorsitzender des VdgB-Bezirksvorstandes Cottbus eingesetzt. Da Kupke sich gegen die Kollektivierung aussprach und sich weigerte, in eine LPG einzutreten, wurde er im Juli 1958 von seinen Ämtern entbunden und aus der VdgB ausgeschlossen. Kupke starb 1975 in seinem Heimatort Döbern."
Polish,"Edgar Allan Poe (ur. 19 stycznia 1809 w Bostonie, w stanie Massachusetts, zm. 7 października 1849 w Baltimore, w stanie Maryland) – amerykański poeta, nowelista, krytyk literacki i redaktor. Przedstawiciel romantyzmu w literaturze amerykańskiej. W jego twórczości dominowały wątki fantastyki i horroru. Zapoczątkował gatunek noweli kryminalnej (Zabójstwo przy Rue Morgue, Złoty żuk). Stworzył także pierwszą w literaturze postać detektywa – C. Auguste’a Dupina. Jego prozę charakteryzował silny psychologizm postaci (prekursorski względem późniejszej psychoanalizy) oraz surrealistyczne, skrajnie brutalne opisy makabry, przywołujące na myśl stany epileptyczne czy upojenie alkoholowe. W twórczości Edgara Allana Poego odnaleźć można postawy choroby wieku – neurozy, świadomości dualizmu świata czy też bólu istnienia, które pod koniec XIX wieku stały się sztandarowymi pojęciami nowych nurtów sztuki: dekadentyzmu, ekspresjonizmu oraz symbolizmu. Poe inspirował Baudelaire’a, Huysmansa, Dostojewskiego, Meyrinka, de Quinceya, Bierce’a jak i całą rzeszę poetów surrealistycznych. Stephane Mallarme określił jego poemat Ulalume jako odbiegające od schematów swojej epoki arcydzieło poezji. Za jego przykładem szło wielu twórców, również polskich, np. Stefan Grabiński. Tadeusz Miciński wielokrotnie wspomina w swoich utworach inspirację fantastyczną wyobraźnią poety. Zarówno poezję, jak i prozę Edgara Allana Poego tłumaczyło na polski wielu wybitnych literatów, jak np. Stanisław Wyrzykowski, Antoni Lange, Bolesław Leśmian, Tadeusz Miciński czy Zenon Przesmycki. Twórczością Poego inspirowali się również filmowcy, tworząc mniej lub bardziej wierne ekranizacje jego opowiadań. Do najbardziej znanych dzieł filmowych należy nakręcony w latach 60. XX wieku cykl w reżyserii Rogera Cormana. Mianem Edgarów nazywa się nagrody przyznawane przez organizację Mystery Writers of America."
English,"Joan Luedders Wolfe (May 2, 1929 – January 23, 2021) was an environmental activist who founded the West Michigan Environmental Action Council in 1968. She has been described as ""one of the mothers of the modern environmental movement"", often acting on a national or global level to achieve local change.Wolfe coordinated the drafting and passage of the landmark Michigan Environmental Protection Act of 1970. At Wolfe's request, the law was written by University of Michigan law professor Joseph Sax. The legislation became the model for similar statutes in twelve other states, and the basis for federal and international environmental law. She and her husband, Willard E. Wolfe, DDS (March 8, 1926 – February 16, 2011), were also key strategists in writing and lobbying for passage of Michigan's Inland Lakes and Streams Act of 1972."
Spanish,"Shipping es un término anglosajón que deriva de la palabra relationship (relación) y que define en general la implicación emocional e intelectual de los seguidores de una obra de ficción en un romance entre dos o más personajes de esta. Aunque técnicamente el término es aplicable a cualquier implicación de este tipo, se refiere básicamente a varias dinámicas sociales propias de Internet, y rara vez se utiliza fuera de este contexto. El shipping puede incluir absolutamente cualquier tipo de relaciones no reales: desde las bien aceptadas y conocidas por todos —canónicas dentro del universo de la ficción—, pasando por las ambiguas o de desarrollo probable, hasta las muy improbables o directamente delirantes. En este entorno, se utiliza el vulgarismo shippear y a los practicantes se los denomina shippers. Los shippers sostienen que la relación existirá o, simplemente, que quisieran que exista."
English,"Sujit Dey is a Professor in the Department of Electrical and Computer Engineering, the Director of the Center for Wireless Communications, and the Director of the Institute for the Global Entrepreneur at the University of California, San Diego. He was named Fellow of the Institute of Electrical and Electronics Engineers (IEEE) in 2014 for contributions to the design and testing of low-power systems and system-on-chips. Dey obtained his Ph.D. in computer science from Duke University in 1991. He then served as a senior research staff member for NEC C&C Research Laboratories in Princeton, New Jersey. Dey joined University of California, San Diego in 1997 and in 2004 founded Ortiva Wireless. He served as the company's CEO, CTO and Chief Technologist until its acquisition by Allot in 2012. After acquisition by Allot Communications, he served as that company's chief scientist of its Mobile Networks department. From 2013 to 2015 Dey served as Faculty Director of the von Liebig Entrepreneurism Center and in 2017 was appointed as an adjunct professor at Rady School of Management and the Jacobs Family Chair in Engineering Management Leadership."
English,"Tammi Terrell (born Thomasina Winifred Montgomery; April 29, 1945 – March 16, 1970) was an American singer-songwriter, widely known as a star singer for Motown Records during the 1960s, notably for a series of duets with singer Marvin Gaye. Terrell's career began as a teenager, first recording for Scepter/Wand Records, before spending nearly nine months as a member of James Brown's Revue, recording for Brown's Try Me label. After a period attending college, Terrell recorded briefly for Checker Records, before signing with Motown in 1965. With Gaye, Terrell scored seven Top 40 singles on the Billboard Hot 100, including ""Ain't No Mountain High Enough"", which was inducted into the Grammy Hall of Fame in 1999, ""Ain't Nothing Like the Real Thing"" and ""You're All I Need to Get By"". Terrell's career was interrupted when she collapsed into Gaye's arms as the two performed at a concert at Hampden–Sydney College on October 14, 1967, with Terrell later being diagnosed with a brain tumor. She had eight unsuccessful surgeries before dying of the illness on March 16, 1970, at the age of 24."
Polish,"Ispra – miejscowość i gmina we Włoszech, w regionie Lombardia, w prowincji Varese.  Nazwa może pochodzić od łacińskiego przymiotnika hispida ('szorstka'), co ma nawiązywać do skalistego charakteru terenu, choć istnieją inne hipotezy co do etymologii. Ispra położona jest w górzystej okolicy. Temperatury zimą spadają do -5 °C, a latem przekraczają 29 °C. Największe opady mają miejsce w maju, a najmniejsze zimą. Za główną atrakcję turystyczną miejscowości uznawane jest położenie nad jeziorem Maggiore. Ponadto bywa ona punktem wypadowym do aktywności sportowej w Alpach. Prowadzi do niej linia kolejowa i linie promowe. Ispra jest siedzibą trzech instytutów Wspólnego Centrum Badawczego Komisji Europejskiej: Instytutu Ochrony i Bezpieczeństwa Obywateli, Instytutu Ochrony Zdrowia i Konsumenta i Instytutu Środowiska i Zrównoważonego Rozwoju. Kampus w Isprze jest trzecim co do wielkości, po Brukseli i Luksemburgu, ośrodkiem Komisji Europejskiej. Liczy on 138 budynków położonych na 167 hektarach. W Isprze znajduje się parafia katolicka pod wezwaniem Świętego Marcina Biskupa (San Martino Vescovio). Wspólnota luterańska Ispra-Varese ma siedzibę poza Isprą, w Caldanie koło Cocquio-Trevisago."
German,"MOS Burger (jap. モスバーガー mosu bāgā, das Firmenlogo wird allerdings in lateinischer Schrift geschrieben) ist eine japanische Schnellrestaurantkette mit Sitz in Shinagawa, Tokio. Der Name MOS ist ein Akronym aus den englischen Wörtern mountain (Berg), ocean (Meer) und sun (Sonne). Die Kette verzeichnete im Geschäftsjahr 2019/20 einen Nettoumsatz von 68,985 Milliarden Yen (umgerechnet ca. 550 Millionen Euro).Filialen gibt es in Japan (1261, Stand Februar 2021), Taiwan (287), Singapur (49), Australien, China, Hongkong, Indonesien, Malaysia, Philippinen, Südkorea und Thailand.MOS Burger bietet eine Vielfalt an Hamburgern an, unter anderem auch so genannte „Rice burger“ (eigentlich Sandwiches aus Reisteig).  MOS Burger war im Jahr 2014 in Japan vor McDonald’s die beliebteste Fastfoodkette.2020 wurde ein rein veganer Green Burger eingeführt.Im Unterschied zu einigen der großen amerikanischen Fastfoodketten werden die Lebensmittel bei MOS Burger nicht auf Vorrat warm gehalten. Daraus resultiert eine längere Wartezeit für die Kunden. Auch preislich unterscheidet sich MOS Burger geringfügig von seinen Wettbewerbern, da keine Sonderangebotskampagnen durchgeführt werden."
German,"Das Pahranagat Valley befindet sich im zentralen Teil des Lincoln County (Nevada). Ein erfundener Artikel des Humoristen Dan DeQuille in der Tageszeitung Territorial Enterprise mit dem Titel The Rolling Stones of Pahranagat machte das Tal im Jahre 1862 weltberühmt. Die Region von Crystal Springs, heute als Wassersport- und Campinggebiet genutzt, war früher eine wichtige Zwischenstation auf der Ausweichroute des Mormon Trail. 1865 wurde Silbererz am Mount Irish gefunden und die heutige Geisterstadt Logan erlebte eine kurze Blüte. Noch heute sind die Ruinen einer Mühle in Hiko vorhanden, in der früher das Erz verarbeitet wurde. Im späten 19. Jahrhundert war das Pahranagat Valley hauptsächlich eine landwirtschaftliche Gemeinschaft.  Der fruchtbare Teil des Tals in ein schmaler Grüngürtel (nicht breiter als 1,5 Kilometer), der wie eine Oase in der riesigen Mojave-Wüste liegt. Das Tal ist in Nord-Süd-Richtung ungefähr 60 Kilometer lang und wird von drei großen Quellen (Hiko Springs, Crystal Springs und Ash Springs) und mehreren kleinen mit Wasser gespeist. Es hat vier Seen, zwei im Norden des Tals (den Nesbitt Lake und den Frenchie Lake) und zwei im Süden (den  Upper Pahranagat Lake und den Lower Pahranagat Lake). Die südliche Hälfte des Tals wurde 1963 zum Pahranagat National Wildlife Refuge erklärt.  Im Westen des Pahranagat Valleys grenzen zwei Gebirgszüge an – die Irish Range und die Pahraganat Range. Im Osten wird das Tal von der Hiko Range begrenzt. Die Nevada State Route 318 und der U.S. Highway 93 durchlaufen die gesamte Länge des Tals. Die stärker bewohnten Orte des Pahranagat Valleys sind Hiko, Ash Springs, Richardville und Alamo. Davon ist Alamo der größte Ort, indem sich auch alle Schulen des Tals befinden. Die nächstgelegene größere Stadt zum Pahranagat Valley ist in 75 Kilometern Entfernung der Ort Caliente. Das Pahranagat Valley ist Heimat von mehreren seltenen Tieren wie der Süßwasserschnecke Fluminicola merriami, der Kröte Bufo nelsoni, den  Süßwasserfischen  Gila robusta jordani und Rhinichthys osculus velifer sowie der Wühlmaus Microtus montanus fucosus."
English,"Carla Harvey (born October 4, 1976) is an American singer, songwriter, musician, author, artist, actress, and former nude model. She is best known as co-vocalist of the American heavy metal band Butcher Babies. She landed her first job in Hollywood as an Entertainment Reporter for the Playboy Channel, and appeared on many popular network TV shows like Rules of Engagement. Harvey took a break from the entertainment world to earn a degree in Mortuary Science from California's Cypress College, and worked as an embalmer and funeral director before forming the Butcher Babies and pursuing her lifelong dream of being a touring musician. Harvey is passionate about writing. She was named a ""comic book mastermind"" by Hustler. Her first published comic book Butcher Babies was released with great success at San Diego Comic-Con 2011. Her first full-length novel, Death and Other Dances, was released in 2014, and a new comic series entitled Soul Sucka was released in 2015."
English,"William Hall Eccles (24 March 1838 – 18 April 1900) was an English first-class cricketer, cricket administrator and British Army officer. The son of William Eccles, he was born in March 1838 at Davenham, Cheshire. Eccles was commissioned into the British Army as an ensign with the Rifle Brigade in February 1855, receiving a promotion to lieutenant in June of the same year. He saw action during the Crimean War, during which he was described as ""an intrepid character"". He later purchased the rank of captain in May 1861. Eccles retired from active service in October of the same year, before resigning his commission fully in April 1868. A keen cricketer, Eccles had an association with cricket in Hampshire and the Isle of Wight. He served as the honorary secretary of Hampshire County Cricket Club from 1867 to 1869, having replaced George Ede.In addition to his role as an administrator, Eccles was also played two first-class cricket matches for the Marylebone Cricket Club in 1866 and 1867, both against Sussex at Hove. He scored 30 runs in these matches, with a highest score of 17. He was also playing member of the nomadic I Zingari club. He was resident in Hampshire at Fair Oak and was a justice of the peace for the county. Eccles died suddenly while attending the Radnor Club at Folkestone in April 1900. He was survived by his wife, Emma Cornelia. His brother, Charles, was also a first-class cricketer.  "
English,"The Tale of Genji (あさきゆめみし, Asakiyumemishi) is a Japanese manga version of Murasaki Shikibu's The Tale of Genji by Waki Yamato. It follows nearly the same plot with some modern adaptation. It was originally published from 1979 to 1993 in the manga magazine Mimi, which Yamato had worked for already in the years before. It spanned thirteen volumes and was published by Kodansha. The series was partially translated into English (as The Tale of Genji) by Stuart Atkin and Yoko Toyosaki as a part of Kodansha's attempts to publish bilingual manga as a study guide for Japanese students. The Tale of Genji sold 20 million copies. The first ten volumes focus on Hikaru Genji and his life, the final three volumes follow two princes, lord Kaoru and Niou no miya (Royal Prince with Perfumes) after Hikaru Genji's death. An anime adaptation was scheduled to air in Fuji Television's noitaminA block, starting January 2009, but the producer decided to make the anime directly from the original Tale of Genji, calling the new anime Genji Monogatari Sennenki."
German,"Hehn steht für:  Hehn (Mönchengladbach), ein Stadtteil von Mönchengladbach Hehn (Adelsgeschlecht)Hehn ist der Familienname folgender Personen:  Albert Hehn (1908–1983), deutscher Schauspieler Annemarie Podlipny-Hehn (* 1938), deutsche Schriftstellerin Hermann Hehn (* 1959), fränkischer Mundartautor Ilse Hehn (* 1943), deutsche Schriftstellerin und bildende Künstlerin Johann Martin Hehn (1743–1793), deutsch-estnischer Geistlicher und Prosaschriftsteller Johannes Hehn (1873–1932), römisch-katholischer Geistlicher und Theologe sowie Rektor der Universität Würzburg Jürgen von Hehn (1912–1983), baltendeutscher Osteuropahistoriker und Angehöriger der Waffen-SS Jürgen Hehn (* 1944), deutscher Fechter Karl Hehn (* 1940), deutscher Politiker (CDU) Sascha Hehn (* 1954), deutscher Schauspieler Victor Hehn (1813–1890), deutscher Kulturhistoriker"
German,"Die Wahlen zum Senat der Vereinigten Staaten 1822 und 1823 zum 18. Kongress der Vereinigten Staaten fanden zu verschiedenen Zeitpunkten statt. Es waren die Halbzeitwahlen (engl. midterm election) in der Mitte von James Monroes zweiter Amtszeit. Vor der Verabschiedung des 17. Zusatzartikels wurden die Senatoren nicht direkt gewählt, sondern von den Parlamenten der Bundesstaaten bestimmt. Zur Wahl standen die 16 Sitze der Senatoren der Klasse II, die 1816 und 1817 für eine Amtszeit von sechs Jahren gewählt worden oder später nachgerückt waren. Zusätzlich fanden für zwei dieser Sitze sowie vier der anderen beiden Klassen Nachwahlen statt, von denen einer vakant war. Die Republikaner gewannen einen Sitz der Föderalisten. Den vakanten Sitz gewannen sie zwar auch, der neue Senator trat aber nach einem Jahr noch vor Zusammentritt des neuen Kongresses zurück. Von den 16 regulär zur Wahl stehenden Sitzen waren vierzehn von Republikanern, die heute meist als Demokraten-Republikaner bezeichnet werden, und zwei von Föderalisten besetzt. Zehn Republikaner und einer der Föderalisten wurden wiedergewählt, weitere vier Sitze hielten die Republikaner. Den Sitz in Delaware verloren die Föderalisten, da das Parlament nicht gewählt hatte.  Damit konnten die Republikaner ihre Mehrheit verteidigen, die am Ende des 17. Kongresses bei 43 gegen 4 Föderalisten gelegen hatte, wobei ein Sitz vakant war, im neuen Kongress saßen 42 Republikaner und 3 Föderalisten, drei Sitze waren vakant. Diese Vakanzen konnten während der Legislaturperiode gefüllt werden, sodass die Mehrheitsverhältnisse am Ende 43 zu 5 betrugen"
Spanish,"Omar Faruk, u Omar, (en árabe: عُمَرْ) es una serie de televisión histórica emitida por el canal catarí Middle East Broadcasting Center (MBC1) sobre la vida de uno de los primeros califas ortodoxos, Omar ibn al-Jattab más conocido como Omar, segundo califa tras la muerte de Mahoma y su sucesor Abu Bakr. Se estrenó el 20 de julio de 2012.[1]​ Esta coproducida por [MBC y Qatar TV y dirigido por Hatem Ali.[2]​ La serie está compuesta de 30 capítulos y una única temporada que ha tenido un presuspuesto de 200.000 millones de riyales (SAR).Fue rodada principalmente en Marruecos en ciudades como Tánger o Casablancay está protagonizada por el actor Samer Ismail. La serie ha tenido gran controversia debido a la representación de Omar, Abu Bakr, Uthman ibn Affan y Ali ibn Abi Taleb, los cuatro califas Rashidun, junto con otros personajes, que algunos creen que no deben ser representados igual que el profeta."
Polish,"Filtr dichroiczny lub zwierciadło dichroiczne – bardzo precyzyjny, kolorowy element optyczny służący do selektywnego przepuszczania światła w danym zakresie widma, a odbijania w każdym innym zakresie. Filtry dichroiczne charakteryzuje się zwykle poprzez wskazanie, który fragment widma jest przepuszczany, podczas gdy zwierciadła dichroiczne raczej przez wskazanie, co jest odbijane. Zwierciadło dichroiczne zwykle można uważać za odwrotność filtrów dichroicznych – odbijają one pewien wąski, zdefiniowany zakres promieniowania świetlnego, a przepuszczają resztę, gdy filtr zachowuje się odwrotnie. Jednak z fizycznego punktu widzenia, oba elementy działają na tej samej podstawie. Filtry dichroiczne mogą być także skonstruowane w ten sposób, że przepuszczają określoną część zadanej fali świetlnej. Zastosowanie filtru dichroicznego powoduje, że światło odbierane przez obserwatora jest bardzo nasycone (intensywne) w danej barwie. Ta właściwość tych filtrów, pomimo dość wysokich kosztów, jest wykorzystywana przy oświetleniu w teatrze, architekturze i tym podobnych. Z kolei zastosowanie zwierciadeł dichroicznych, o zadanych właściwościach, jako reflektorów w źródłach światła wysokiej mocy (na przykład lampach teatralnych), powoduje, że odbijają one w przód światło widzialne (używane do oświetlania), natomiast przepuszczają do tyłu podczerwień (wypromieniowywane ciepło), co skutkuje ""zimniejszym"" strumieniem światła. We współczesnych lampach halogenowych, tego typu reflektory są często zintegrowane z żarówkami. Filtry dichroiczne działają na zasadzie interferencji. Na podstawie szklanej ułożone są kolejne, naprzemienne warstwy pokrycia optycznego, które selektywnie wzmacniają wybrane długości światła, interferując z kolei z pozostałymi. Technologia nakładania tych warstw jest niezwykle precyzyjna, nakłada się je w próżni, co pozwala na ścisłe sterowanie ich grubością oraz liczbą. To z kolei umożliwia produkcję filtrów dichroicznych o zadanych, ścisłych właściwościach – od bardzo wąskiej przepuszczalności do całkiem szerokiej. Możliwa jest też produkcja filtrów dichroicznych przepuszczających światło kilku odmiennych barw, a odbijających pozostałe barwy. Ponieważ niepożądane długości fali są zwykle odbijane, a nie pochłaniane, filtry takie nie absorbują wiele energii podczas działania i nie grzeją się tak mocno jak konwencjonalne (które pochłaniają właśnie niepożądane długości fali, a przepuszczają zadane). W urządzeniach rozszczepiających światło na poszczególne kolory widma (na przykład projektorach wideo albo kolorowych kamerach wideo) zamiast pojedynczych filtrów dichroicznych stosuje się pryzmaty dichroiczne, których zasada działania jest identyczna. Filtry dichroiczne znalazły także szerokie zastosowanie w wielu precyzyjnych instrumentach optycznych, na przykład w większości odmian mikroskopii fluorescencyjnej, gdzie pozwalają na niemal dowolną manipulację wiązką świetlną, a także jej rozdzielanie (oddzielanie sygnału)."
Polish,"Prosta stopa zwrotu określana jako SRR (z ang. Simple rate of return) – stosunek „korzyści netto uzyskanych dzięki inwestycji w danym okresie, najczęściej roku, do zaangażowanego w nią kapitału (nakładu inwestycyjnego)”.  W najogólniejszym ujęciu wzór składa się z ilorazu powyżej wymienionych czynników:                         R         =         K         N         :         I         ∗         100         %                 {\displaystyle R=KN:I*100\%}    gdzie: R – stopa zwrotu; KN – korzyść (zysk) netto; I – kapitał (nakład) inwestycyjnyAlgorytm pozwala na uzyskanie dwóch postaci wyniku, z czego jedna bierze pod uwagę zarówno kapitał własny, jak i obcy, których połączenie nazywane jest całkowitym nakładem inwestycyjnym (ROI), natomiast druga wyłącznie kapitał własny (ROE). Prosta stopa zwrotu podobnie jak okres zwrotu, nie uwzględnia w swych kalkulacjach wartości pieniądza w czasie, czyli dyskonta przyszłych przepływów pieniężnych. Metoda prostej stopy zwrotu, w odróżnieniu od okresu zwrotu, nie opiera się na przepływach pieniężnych, tylko na księgowym zysku operacyjnym. Założeniem jest w tym przypadku oszacowanie przychodów, które będą generowane na skutek dokonanej inwestycji oraz odjęcie od nich tych kosztów operacyjnych, które powstają w związku z daną inwestycją i jej eksploatacją. W ten sposób dochodzi się do zysku operacyjnego, jaki będzie w przyszłości generowała dana inwestycja. Zyski operacyjne w poszczególnych latach są następnie zestawiane z wartością inwestycji."
English,"Turkish Billiards Federation (Turkish: Türkiye Bilardo Federasyonu, TBF) is the governing body of the cue sports in Turkey. Founded on December 2, 2006, it is based in Ankara.  The Turkish organization is member of the Confédération Européenne de Billard (CEB)  and the Union Mondiale de Billard (UMB). Since May 2014, the TBF is chaired by Ersan Ercan.The Turkish Billiard Federation organizes cue sports competitions at national, European and World level.National level official competitions are: Three-cushion billiards  Turkish Three-cushion Championship Turkish Three-cushion First League Turkish Three-cushion Teams Championship Turkish Women""s Three-cushion Championship Turkish Youth Three-cushion ChampionshipPool  Turkish Pool Championship Inter University Pool TournamentArtistic billiards  Turkish Artistic billiards Championship"
English,"Dalton Grant (born 21 April 1990) is a Welsh professional rugby league footballer who plays as a centre for the London Broncos in the Betfred Championship and Wales at international level. He has played at club level for the South Wales Scorpions, the Barrow Raiders and the Dewsbury Rams. He has played for Crusaders RL in the Super League while on loan at the club in 2011.In September 2014, Grant was named in the Wales squad in preparation for the 2014 European Cup. He went on to play in the tournament, appearing in two games and scoring in the team's game against Ireland. In October 2015, Grant yet again played for Wales this time in the 2015 version of the European Cup tournament in which Wales become European Champions. Grant scored a try in the opening game against Scotland. He would then go on to score one try for Wales in each of their last two games of the tournament. Giving him a try in ever international game for Wales. Grant also played in the 2017 World Cup for Wales, and also played in the qualifiers to get Wales in the 2021 World Cup.  He played in the Sydney World Cup 9’s 2019 for Wales."
